Date,Ticker,Open,High,Low,Close,Adj_Close,Volume,Market_Cap,Daily_Return,Sector,Country,Source,Volatility_7D,Volatility_30D
2020-08-10,AAPL,170.58,173.15,166.75,169.29,169.29,1775084,1692934456.0,-0.00524,Technology,USA,Synthetic Stock Generator v1.0,0.014616024148336739,0.01972859651811838
2020-08-11,AAPL,164.3,166.82,162.77,165.88,165.88,2417339,1658842143.0,-0.02014,Technology,USA,Synthetic Stock Generator v1.0,0.016914466054379688,0.020130228359189158
2020-08-12,AAPL,171.58,173.51,171.23,171.35,171.35,4356322,1713461957.0,0.03293,Technology,USA,Synthetic Stock Generator v1.0,0.019080703790553898,0.020097033875045158
2020-08-13,AAPL,163.39,165.79,160.52,164.67,164.67,4066671,1646724096.0,-0.03895,Technology,USA,Synthetic Stock Generator v1.0,0.026127894234761015,0.01990996139520669
2020-08-14,AAPL,165.28,165.94,162.2,163.96,163.96,1757131,1639620803.0,-0.00431,Technology,USA,Synthetic Stock Generator v1.0,0.026210159607806042,0.019700967795237
2020-08-17,AAPL,162.47,166.06,161.23,163.05,163.05,2773198,1630455939.0,-0.00559,Technology,USA,Synthetic Stock Generator v1.0,0.022480162154134724,0.01944811235115091
2020-08-18,AAPL,162.89,164.24,161.41,162.67,162.67,3526817,1626714590.0,-0.00229,Technology,USA,Synthetic Stock Generator v1.0,0.021672531550548598,0.019446413503803717
2020-08-19,AAPL,166.3,168.1,163.03,167.18,167.18,4997298,1671784916.0,0.02771,Technology,USA,Synthetic Stock Generator v1.0,0.025211923766345175,0.02011615639631288
2020-08-20,AAPL,170.28,170.99,167.62,169.74,169.74,4658942,1697399111.0,0.01532,Technology,USA,Synthetic Stock Generator v1.0,0.024396371217282074,0.020261421084608457
2020-08-21,AAPL,171.73,173.41,166.93,170.13,170.13,3247109,1701252835.0,0.00227,Technology,USA,Synthetic Stock Generator v1.0,0.02071632999764749,0.020234326416197834
2020-08-24,AAPL,167.21,168.95,162.69,165.61,165.61,2019027,1656054075.0,-0.02657,Technology,USA,Synthetic Stock Generator v1.0,0.01713973148092163,0.020685320045923845
2020-08-25,AAPL,166.36,167.53,163.45,166.94,166.94,4848202,1669415411.0,0.00807,Technology,USA,Synthetic Stock Generator v1.0,0.017147124845763244,0.0204340898286769
2020-08-26,AAPL,164.41,166.55,161.43,164.32,164.32,4745834,1643175988.0,-0.01572,Technology,USA,Synthetic Stock Generator v1.0,0.01834899620973209,0.020208931816709505
2020-08-27,AAPL,170.86,171.08,165.98,169.2,169.2,4575442,1691950078.0,0.02968,Technology,USA,Synthetic Stock Generator v1.0,0.021092930659572285,0.020464323564816825
2020-08-28,AAPL,170.42,170.74,168.13,169.19,169.19,4490147,1691864101.0,-5e-05,Technology,USA,Synthetic Stock Generator v1.0,0.018774209006227786,0.020430854537352
2020-08-31,AAPL,170.06,172.87,168.38,169.3,169.3,2968471,1693043418.0,0.0007,Technology,USA,Synthetic Stock Generator v1.0,0.01781563492045816,0.020230091857224082
2020-09-01,AAPL,168.22,169.27,166.97,168.34,168.34,2336342,1683393251.0,-0.0057,Technology,USA,Synthetic Stock Generator v1.0,0.01788367411915126,0.020230003494298026
2020-09-02,AAPL,169.54,170.96,168.71,168.73,168.73,3845577,1687266941.0,0.0023,Technology,USA,Synthetic Stock Generator v1.0,0.01401377638509439,0.02007768958235776
2020-09-03,AAPL,168.17,169.75,165.21,168.19,168.19,4854973,1681863878.0,-0.0032,Technology,USA,Synthetic Stock Generator v1.0,0.013948521853757929,0.018780286203491616
2020-09-04,AAPL,172.26,176.69,168.97,173.9,173.9,4415769,1738974393.0,0.03396,Technology,USA,Synthetic Stock Generator v1.0,0.016366879593222656,0.0182952552607902
2020-09-07,AAPL,175.38,177.26,172.43,174.39,174.39,4794311,1743912965.0,0.00284,Technology,USA,Synthetic Stock Generator v1.0,0.013378461189894912,0.01827755348451511
2020-09-08,AAPL,170.31,173.94,169.86,170.86,170.86,3211397,1708583419.0,-0.02026,Technology,USA,Synthetic Stock Generator v1.0,0.016351105976864906,0.01802919805880667
2020-09-09,AAPL,171.46,173.0,170.1,171.61,171.61,2516333,1716060232.0,0.00438,Technology,USA,Synthetic Stock Generator v1.0,0.016379481938432274,0.018032132609227938
2020-09-10,AAPL,170.5,172.77,169.08,169.81,169.81,1254263,1698129079.0,-0.01045,Technology,USA,Synthetic Stock Generator v1.0,0.01684561338972823,0.017887502810107654
2020-09-11,AAPL,165.2,167.83,161.97,166.82,166.82,1008424,1668169875.0,-0.01764,Technology,USA,Synthetic Stock Generator v1.0,0.018285918469842167,0.01811069213628161
2020-09-14,AAPL,169.04,171.6,164.74,167.46,167.46,3556896,1674622863.0,0.00387,Technology,USA,Synthetic Stock Generator v1.0,0.018370231742841865,0.01773632014860448
2020-09-15,AAPL,172.22,174.04,169.3,170.98,170.98,4278987,1709793429.0,0.021,Technology,USA,Synthetic Stock Generator v1.0,0.01458479198147364,0.01810234690125381
2020-09-16,AAPL,176.54,177.77,172.08,175.41,175.41,2422514,1754112625.0,0.02592,Technology,USA,Synthetic Stock Generator v1.0,0.018125501241016643,0.018630258606555265
2020-09-17,AAPL,167.55,170.81,165.78,166.18,166.18,3658487,1661765096.0,-0.05265,Technology,USA,Synthetic Stock Generator v1.0,0.02660200099885078,0.020380428531471973
2020-09-18,AAPL,169.68,170.23,166.43,168.49,168.49,3036429,1684893770.0,0.01392,Technology,USA,Synthetic Stock Generator v1.0,0.027316892209766484,0.020468170830009135
2020-09-21,AAPL,165.91,167.3,164.29,167.17,167.17,1069857,1671672543.0,-0.00785,Technology,USA,Synthetic Stock Generator v1.0,0.027204895042725583,0.02049616908415904
2020-09-22,AAPL,172.26,175.23,168.81,171.8,171.8,2568951,1717980866.0,0.0277,Technology,USA,Synthetic Stock Generator v1.0,0.02821660470276999,0.020752073166063558
2020-09-23,AAPL,166.51,167.95,166.1,167.28,167.28,1907937,1672842799.0,-0.02627,Technology,USA,Synthetic Stock Generator v1.0,0.030542901910965467,0.020460954865865584
2020-09-24,AAPL,167.98,171.1,165.63,167.1,167.1,1974216,1671009992.0,-0.0011,Technology,USA,Synthetic Stock Generator v1.0,0.029151405258948142,0.019138595863051066
2020-09-25,AAPL,170.22,170.52,168.06,170.16,170.16,1083834,1701592625.0,0.0183,Technology,USA,Synthetic Stock Generator v1.0,0.028015810842145154,0.019379540936166464
2020-09-28,AAPL,168.64,170.71,165.56,168.68,168.68,3594797,1686779132.0,-0.00871,Technology,USA,Synthetic Stock Generator v1.0,0.01865578628481691,0.019426771361120233
2020-09-29,AAPL,166.21,168.43,165.85,167.63,167.63,3458682,1676265234.0,-0.00623,Technology,USA,Synthetic Stock Generator v1.0,0.018107687922668723,0.01946526999792076
2020-09-30,AAPL,164.15,164.45,162.58,163.44,163.44,4389258,1634378118.0,-0.02499,Technology,USA,Synthetic Stock Generator v1.0,0.020280808427579785,0.019366651821071723
2020-10-01,AAPL,164.18,166.12,160.63,163.26,163.26,3075382,1632620497.0,-0.00108,Technology,USA,Synthetic Stock Generator v1.0,0.01532030119062381,0.019132645820480604
2020-10-02,AAPL,160.07,162.57,158.34,160.45,160.45,1506823,1604515723.0,-0.01721,Technology,USA,Synthetic Stock Generator v1.0,0.013737117601593166,0.01934307759986716
2020-10-05,AAPL,153.15,157.14,151.18,154.16,154.16,3035358,1541560000.0,-0.03924,Technology,USA,Synthetic Stock Generator v1.0,0.01833034226682765,0.02002941414319301
2020-10-06,AAPL,154.5,156.46,153.77,154.31,154.31,4226458,1543059400.0,0.00097,Technology,USA,Synthetic Stock Generator v1.0,0.014417584006047241,0.01994576995168442
2020-10-07,AAPL,154.12,156.83,150.92,153.74,153.74,3986683,1537369587.0,-0.00369,Technology,USA,Synthetic Stock Generator v1.0,0.014830972899404063,0.0197896226027335
2020-10-08,AAPL,151.68,153.08,149.0,152.82,152.82,4626790,1528190674.0,-0.00597,Technology,USA,Synthetic Stock Generator v1.0,0.014851261450350517,0.018869028022284216
2020-10-09,AAPL,152.33,152.83,151.46,152.74,152.74,4739530,1527364389.0,-0.00054,Technology,USA,Synthetic Stock Generator v1.0,0.014439055502681764,0.018866406366751517
2020-10-12,AAPL,150.94,154.58,150.81,152.45,152.45,2976365,1524462103.0,-0.0019,Technology,USA,Synthetic Stock Generator v1.0,0.014362129434897968,0.018853694951741773
2020-10-13,AAPL,151.18,152.9,148.57,152.62,152.62,1253393,1526175390.0,0.00112,Technology,USA,Synthetic Stock Generator v1.0,0.014425801950143454,0.01886508817165024
2020-10-14,AAPL,153.48,155.77,151.62,153.85,153.85,2419601,1538521229.0,0.00809,Technology,USA,Synthetic Stock Generator v1.0,0.004477264258238072,0.018951551505952183
2020-10-15,AAPL,153.72,155.4,150.75,154.86,154.86,3732000,1548648010.0,0.00658,Technology,USA,Synthetic Stock Generator v1.0,0.0051835049734252885,0.019030113404993054
2020-10-16,AAPL,155.67,156.45,153.19,154.91,154.91,2198322,1549131260.0,0.00031,Technology,USA,Synthetic Stock Generator v1.0,0.004850936090321316,0.017751399543335347
2020-10-19,AAPL,153.51,154.11,149.57,152.55,152.55,2603672,1525503693.0,-0.01525,Technology,USA,Synthetic Stock Generator v1.0,0.007596029037784019,0.017828920071601088
2020-10-20,AAPL,153.3,155.4,150.69,151.88,151.88,2172680,1518823345.0,-0.00438,Technology,USA,Synthetic Stock Generator v1.0,0.007759293045853432,0.017572492901737336
2020-10-21,AAPL,152.22,156.66,150.84,153.6,153.6,3000690,1535997804.0,0.01131,Technology,USA,Synthetic Stock Generator v1.0,0.008954617856300839,0.01772813363834023
2020-10-22,AAPL,152.76,154.76,150.84,153.54,153.54,1965602,1535400072.0,-0.00039,Technology,USA,Synthetic Stock Generator v1.0,0.008972546753185304,0.017687928866495558
2020-10-23,AAPL,157.68,158.53,155.49,157.01,157.01,4625027,1570112220.0,0.02261,Technology,USA,Synthetic Stock Generator v1.0,0.01206008153648505,0.01807709773840032
2020-10-26,AAPL,156.63,157.78,153.34,155.25,155.25,4802403,1552530143.0,-0.0112,Technology,USA,Synthetic Stock Generator v1.0,0.013008132071900288,0.0181217579137637
2020-10-27,AAPL,153.84,154.53,153.01,153.49,153.49,2455601,1534902508.0,-0.01135,Technology,USA,Synthetic Stock Generator v1.0,0.013751368243612321,0.017639833909218857
2020-10-28,AAPL,155.44,157.87,154.01,155.43,155.43,1894469,1554307352.0,0.01264,Technology,USA,Synthetic Stock Generator v1.0,0.013035939332695408,0.01703389442245672
2020-10-29,AAPL,160.23,163.92,159.07,160.91,160.91,1956406,1609130730.0,0.03527,Technology,USA,Synthetic Stock Generator v1.0,0.017329416911027084,0.015878082562515817
2020-10-30,AAPL,160.71,161.36,159.38,159.52,159.52,3172823,1595238161.0,-0.00863,Technology,USA,Synthetic Stock Generator v1.0,0.018380774246607865,0.015682366537926762
2020-11-02,AAPL,156.3,158.4,153.01,155.53,155.53,1888312,1555332411.0,-0.02502,Technology,USA,Synthetic Stock Generator v1.0,0.021757756361922127,0.016218596552659264
2020-11-03,AAPL,154.87,157.73,152.4,154.46,154.46,4062924,1544617792.0,-0.00689,Technology,USA,Synthetic Stock Generator v1.0,0.01988733049671864,0.015212470700960648
2020-11-04,AAPL,154.02,157.47,152.16,154.79,154.79,1657908,1547916980.0,0.00214,Technology,USA,Synthetic Stock Generator v1.0,0.01951328753634793,0.014613999039654903
2020-11-05,AAPL,155.66,158.38,154.99,155.65,155.65,4806843,1556543821.0,0.00557,Technology,USA,Synthetic Stock Generator v1.0,0.018950856495281762,0.01468629263171505
2020-11-06,AAPL,156.26,158.13,152.89,155.78,155.78,1334694,1557805343.0,0.00081,Technology,USA,Synthetic Stock Generator v1.0,0.01837876479086928,0.014180474454232001
2020-11-09,AAPL,149.81,150.77,148.58,150.42,150.42,2322789,1504152261.0,-0.03444,Technology,USA,Synthetic Stock Generator v1.0,0.01494062343315798,0.015282894863287478
2020-11-10,AAPL,148.91,151.06,147.95,148.59,148.59,1719024,1485906239.0,-0.01213,Technology,USA,Synthetic Stock Generator v1.0,0.014965423323050236,0.015354378146830367
2020-11-11,AAPL,144.84,146.51,142.15,144.73,144.73,2847781,1447304149.0,-0.02598,Technology,USA,Synthetic Stock Generator v1.0,0.015129566449584127,0.015402266369282954
2020-11-12,AAPL,144.97,146.28,142.73,144.05,144.05,2392510,1440509526.0,-0.00469,Technology,USA,Synthetic Stock Generator v1.0,0.015230635480598238,0.015393339789826552
2020-11-13,AAPL,143.27,145.32,140.79,143.58,143.58,3900043,1435805828.0,-0.00327,Technology,USA,Synthetic Stock Generator v1.0,0.014648914635562619,0.015191443992416011
2020-11-16,AAPL,141.98,142.59,141.05,141.47,141.47,4852763,1414694892.0,-0.0147,Technology,USA,Synthetic Stock Generator v1.0,0.01281011690961858,0.013802540079408503
2020-11-17,AAPL,139.7,142.23,137.07,138.65,138.65,3368498,1386545236.0,-0.0199,Technology,USA,Synthetic Stock Generator v1.0,0.011255355550644731,0.014129771866116794
2020-11-18,AAPL,134.59,136.34,133.63,134.87,134.87,4879714,1348664722.0,-0.02732,Technology,USA,Synthetic Stock Generator v1.0,0.009550667889883815,0.014786278588027434
2020-11-19,AAPL,135.88,138.16,134.92,137.24,137.24,1456380,1372396956.0,0.0176,Technology,USA,Synthetic Stock Generator v1.0,0.01581636810396118,0.015308700407314772
2020-11-20,AAPL,140.13,142.38,137.71,138.83,138.83,4941874,1388302279.0,0.01159,Technology,USA,Synthetic Stock Generator v1.0,0.01632347156120672,0.01554693627652107
2020-11-23,AAPL,131.66,134.93,130.53,132.8,132.8,2330344,1327988252.0,-0.04344,Technology,USA,Synthetic Stock Generator v1.0,0.021597710085848952,0.017201833649920586
2020-11-24,AAPL,132.56,135.77,132.15,133.74,133.74,3280341,1337378176.0,0.00707,Technology,USA,Synthetic Stock Generator v1.0,0.022573853923341967,0.017302213628226346
2020-11-25,AAPL,132.01,133.9,130.7,130.76,130.76,2880798,1307563599.0,-0.02229,Technology,USA,Synthetic Stock Generator v1.0,0.023022269550113775,0.017443757177934994
2020-11-26,AAPL,131.91,133.54,131.55,133.2,133.2,4496459,1331960059.0,0.01866,Technology,USA,Synthetic Stock Generator v1.0,0.02504938170513445,0.017860906739027273
2020-11-27,AAPL,128.74,129.65,127.26,129.47,129.47,1755097,1294740943.0,-0.02794,Technology,USA,Synthetic Stock Generator v1.0,0.025140541532978747,0.0183179865254025
2020-11-30,AAPL,129.32,132.46,128.61,130.55,130.55,4988214,1305516205.0,0.00832,Technology,USA,Synthetic Stock Generator v1.0,0.023932884927487984,0.01840386928644745
2020-12-01,AAPL,133.41,134.23,132.09,132.42,132.42,3560546,1324229787.0,0.01433,Technology,USA,Synthetic Stock Generator v1.0,0.024304481068313323,0.018739987622513363
2020-12-02,AAPL,131.61,133.92,130.65,132.27,132.27,3366176,1322696255.0,-0.00116,Technology,USA,Synthetic Stock Generator v1.0,0.018029100550683817,0.018516739618300897
2020-12-03,AAPL,133.18,136.17,132.7,133.77,133.77,1334348,1337684539.0,0.01133,Technology,USA,Synthetic Stock Generator v1.0,0.01839268824702854,0.01873542789758876
2020-12-04,AAPL,133.54,136.04,132.28,132.92,132.92,1358232,1329231739.0,-0.00632,Technology,USA,Synthetic Stock Generator v1.0,0.015972404327464315,0.01802768835947102
2020-12-07,AAPL,136.67,137.09,134.12,135.34,135.34,2601872,1353360121.0,0.01815,Technology,USA,Synthetic Stock Generator v1.0,0.015887128662626798,0.01849127091048794
2020-12-08,AAPL,134.03,136.12,132.51,134.78,134.78,4804883,1347796462.0,-0.00411,Technology,USA,Synthetic Stock Generator v1.0,0.009624260021029242,0.018444619266470574
2020-12-09,AAPL,135.13,136.12,132.88,134.97,134.97,2657342,1349710282.0,0.00142,Technology,USA,Synthetic Stock Generator v1.0,0.009675334373451703,0.018204445209956243
2020-12-10,AAPL,134.41,137.09,131.96,134.84,134.84,4422643,1348371472.0,-0.00099,Technology,USA,Synthetic Stock Generator v1.0,0.008860228955442287,0.016604059609542518
2020-12-11,AAPL,133.51,136.93,131.56,134.6,134.6,3527937,1346003054.0,-0.00176,Technology,USA,Synthetic Stock Generator v1.0,0.008905645079707312,0.016610214846334143
2020-12-14,AAPL,134.32,134.71,132.86,133.79,133.79,3280494,1337942881.0,-0.00599,Technology,USA,Synthetic Stock Generator v1.0,0.00844796171528126,0.01619777862235592
2020-12-15,AAPL,136.62,137.97,133.97,136.25,136.25,4796788,1362481685.0,0.01834,Technology,USA,Synthetic Stock Generator v1.0,0.01028696262265985,0.01673574026742918
2020-12-16,AAPL,143.28,145.41,141.62,142.7,142.7,4350879,1427021700.0,0.04737,Technology,USA,Synthetic Stock Generator v1.0,0.01922774111983593,0.019171429416245125
2020-12-17,AAPL,147.04,148.0,143.98,146.7,146.7,3558308,1466979606.0,0.028,Technology,USA,Synthetic Stock Generator v1.0,0.01974871593173546,0.019920898181754156
2020-12-18,AAPL,147.9,149.7,146.27,147.89,147.89,2789787,1478934795.0,0.00815,Technology,USA,Synthetic Stock Generator v1.0,0.01928682945629456,0.019998744673247547
2020-12-21,AAPL,144.23,144.36,141.43,143.66,143.66,3503787,1436624873.0,-0.02861,Technology,USA,Synthetic Stock Generator v1.0,0.02474978768547705,0.019693992552138283
2020-12-22,AAPL,141.22,143.06,138.6,140.08,140.08,2471074,1400812729.0,-0.02493,Technology,USA,Synthetic Stock Generator v1.0,0.027840727190147015,0.020070814176912154
2020-12-23,AAPL,142.18,143.03,141.66,142.99,142.99,4618862,1429929215.0,0.02079,Technology,USA,Synthetic Stock Generator v1.0,0.0277508046215395,0.019941389464957136
2020-12-24,AAPL,139.4,140.28,137.58,139.37,139.37,4835673,1393704703.0,-0.02533,Technology,USA,Synthetic Stock Generator v1.0,0.030319831715200796,0.020450828395665678
2020-12-25,AAPL,131.86,135.29,129.8,133.19,133.19,4721726,1331948649.0,-0.04431,Technology,USA,Synthetic Stock Generator v1.0,0.02799062028268621,0.021933825019818137
2020-12-28,AAPL,133.58,134.02,131.25,133.64,133.64,1631877,1336355329.0,0.00331,Technology,USA,Synthetic Stock Generator v1.0,0.02371161459425881,0.021827981991381886
2020-12-29,AAPL,135.71,136.07,135.03,135.56,135.56,4840209,1355569375.0,0.01438,Technology,USA,Synthetic Stock Generator v1.0,0.024732288612257472,0.02173759260058403
2020-12-30,AAPL,136.51,138.31,135.67,135.84,135.84,4081728,1358389951.0,0.00208,Technology,USA,Synthetic Stock Generator v1.0,0.024027953066614503,0.021142414821461588
2020-12-31,AAPL,138.07,140.54,135.04,137.62,137.62,2341601,1376246159.0,0.01315,Technology,USA,Synthetic Stock Generator v1.0,0.02379056665791638,0.021033322615076417
2021-01-01,AAPL,137.8,138.81,135.52,137.23,137.23,2246163,1372299345.0,-0.00287,Technology,USA,Synthetic Stock Generator v1.0,0.021541825872120557,0.02093132025974692
2021-01-04,AAPL,137.05,138.31,136.21,137.3,137.3,3996513,1372990721.0,0.0005,Technology,USA,Synthetic Stock Generator v1.0,0.019747591293744222,0.019270825140849455
2021-01-05,AAPL,140.62,141.13,137.91,139.53,139.53,3628520,1395330455.0,0.01627,Technology,USA,Synthetic Stock Generator v1.0,0.007692315274721591,0.019438428416678775
2021-01-06,AAPL,140.48,141.99,137.41,139.5,139.5,3977356,1395044280.0,-0.00021,Technology,USA,Synthetic Stock Generator v1.0,0.008056423642334278,0.018913691373693035
2021-01-07,AAPL,133.41,136.12,132.66,134.74,134.74,3051657,1347383384.0,-0.03416,Technology,USA,Synthetic Stock Generator v1.0,0.01639855626630126,0.019780153120521195
2021-01-08,AAPL,132.55,133.68,130.75,131.39,131.39,4805270,1313935672.0,-0.02482,Technology,USA,Synthetic Stock Generator v1.0,0.018625859647786683,0.019632718984201953
2021-01-11,AAPL,132.2,132.34,130.16,132.08,132.08,4453977,1320792037.0,0.00522,Technology,USA,Synthetic Stock Generator v1.0,0.017578671600496323,0.01959923566419593
2021-01-12,AAPL,134.22,136.42,132.86,133.59,133.59,3568137,1335925735.0,0.01146,Technology,USA,Synthetic Stock Generator v1.0,0.018761109343786806,0.019536679928884495
2021-01-13,AAPL,133.34,134.73,131.83,134.24,134.24,4549689,1342396714.0,0.00484,Technology,USA,Synthetic Stock Generator v1.0,0.01899244473844423,0.019550036614011636
2021-01-14,AAPL,135.65,136.77,135.39,136.5,136.5,3491424,1364988425.0,0.01683,Technology,USA,Synthetic Stock Generator v1.0,0.01908836007823069,0.01967873350342574
2021-01-15,AAPL,136.18,137.11,133.36,135.06,135.06,3783042,1350625799.0,-0.01052,Technology,USA,Synthetic Stock Generator v1.0,0.019236447177168676,0.019746411299155154
